product_name,opinion_id,sentiment,opinion,score,date
iPhone,177,negative,Limited customization options. No headphone jack is annoying.,1.2,2025-07-25
iPhone,178,negative,No headphone jack is annoying. Overheats sometimes.,2.4,2025-11-21
iPhone,179,negative,Some apps crash occasionally. Overheats sometimes.,2.5,2022-09-24
iPhone,180,negative,Pricey accessories. iOS updates slow down the phone.,2.8,2022-12-14
iPhone,181,negative,Too expensive for what it offers. Some apps crash occasionally.,2.2,2024-02-20
iPhone,182,negative,Storage fills up too fast. iOS updates slow down the phone.,0.9,2024-11-04
iPhone,183,negative,Storage fills up too fast. Storage fills up too fast.,0.3,2025-01-11
iPhone,184,negative,Screen scratches easily. Limited customization options.,3.0,2025-03-31
iPhone,185,negative,Battery drains too quickly. Too expensive for what it offers.,0.4,2025-02-15
iPhone,186,negative,Screen scratches easily. Limited customization options.,1.7,2022-03-18
iPhone,187,negative,Storage fills up too fast. No headphone jack is annoying.,1.0,2024-10-12
iPhone,188,negative,Battery drains too quickly. Some apps crash occasionally.,2.4,2024-08-29
iPhone,189,negative,Screen scratches easily. Limited customization options.,1.6,2025-09-05
iPhone,190,negative,Limited customization options. Screen scratches easily.,1.9,2022-03-30
iPhone,191,negative,Limited customization options. Some apps crash occasionally.,2.7,2022-10-17
iPhone,192,negative,Overheats sometimes. Limited customization options.,2.4,2023-11-28
iPhone,193,negative,Overheats sometimes. No headphone jack is annoying.,1.6,2025-02-08
iPhone,194,negative,Too expensive for what it offers. Screen scratches easily.,2.6,2024-04-14
iPhone,195,negative,iOS updates slow down the phone. Screen scratches easily.,1.8,2022-09-15
iPhone,196,negative,Battery drains too quickly. Screen scratches easily.,3.0,2024-06-30
iPhone,197,negative,Pricey accessories. Battery drains too quickly.,0.1,2023-09-12
iPhone,198,negative,No headphone jack is annoying. iOS updates slow down the phone.,1.9,2024-08-28
iPhone,199,negative,iOS updates slow down the phone. Too expensive for what it offers.,2.6,2025-05-25
iPhone,200,negative,Screen scratches easily. Limited customization options.,1.7,2024-07-07
